stop_id,stop_name,lat,lng,type
2733,MAVÄ°KENT BAÄLARBAÅI YOLU,37.0632,37.3091,Bus Stop
2734,BAGLARBAŞI MAH.ÇIKIŞ,37.0842,37.3421,Bus Stop
2735,GÜMÜŞTEKİN MAH.BİM,37.1052,37.3751,Bus Stop
2736,GENEYÄ°K MAH.MEZARLIK,37.1262,37.4081,Bus Stop
2737,ÇİMENLİ MAH.OKUL,36.9972,37.4411,Bus Stop
2739,TEKÄ°STÄ°LKENT MAH.GÄ°RÄ°Å,37.0392,37.3571,Bus Stop
2740,BOSTANCIK YOLU,37.0602,37.3901,Bus Stop
2741,DEREDÜZÜ MAH.SARIT YOLU,37.0812,37.4231,Bus Stop
2742,DEREDÜZÜ MAH.MEYDAN,37.1022,37.3061,Bus Stop
2743,YEŞİLKÖY MAH. SU ARITMA,37.1232,37.3391,Bus Stop
2745,ZEYTİNLİ MAH.YAGDÖVER YOLU.2,37.0152,37.4051,Bus Stop
2746,KÖKSALAN MAH.MEYDAN,37.0362,37.4381,Bus Stop
2747,BAÄBAÅI MAH.,37.0572,37.3211,Bus Stop
2748,KÖRALİLER SARITEPE MAH.,37.0782,37.3541,Bus Stop
2749,ÇAYBEYİ MAH.,37.0992,37.3871,Bus Stop
2750,AKCAMEZRA MAH.,37.1202,37.4201,Bus Stop
2751,CUMHURÄ°YET MAH.,36.9912,37.3031,Bus Stop
2752,YAÅAMPARK SÄ°TESÄ°,37.0122,37.3361,Bus Stop
2753,GAHÄ°P HALICILIK VE DIÅTÄ°CARET LÄ°SESÄ°,37.0332,37.3691,Bus Stop
2754,HAYRULLAH GÖLBAŞI AND.LİSESİ,37.0542,37.4021,Bus Stop
2755,EDASSA APT.,37.0752,37.4351,Bus Stop
2756,İPRAGAZ TÜP DOLUM TESİSLERİ,37.0962,37.3181,Bus Stop
2757,SÄ°STEMLÄ° HAYAT YAPI SÄ°TESÄ°,37.1172,37.3511,Bus Stop
2758,ABDULKADİR GÖGÜŞ OKULU,37.1382,37.3841,Bus Stop
2759,MELEK KONUTLARI,37.0092,37.4171,Bus Stop
2760,GÖKTÜRK DÜLÜK YOLU,37.0302,37.4501,Bus Stop
2761,GÖKTÜRK DÜLÜK YOLU SON DURAK,37.0512,37.3331,Bus Stop
2762,KUDÄ°S SÄ°TESÄ° 1.,37.0722,37.3661,Bus Stop
2763,GAPYAZICI UNLU MAMÜLLERİ,37.0932,37.3991,Bus Stop
2764,KUDÄ°S SÄ°TESÄ° 2.,37.1142,37.4321,Bus Stop
2765,ASOSMER Ä°NÅAT,37.1352,37.3151,Bus Stop
2767,Ä°SABET OKULLARI,37.0272,37.3811,Bus Stop
2770,ÇAGDAŞ MAH.16.NOLU CAD.KÖŞE,37.0902,37.3301,Bus Stop
2771,ADÄ°LSANÄ° KONUKOÄLU SÄ°POR LÄ°SESÄ°,37.1112,37.3631,Bus Stop
2774,ŞEHİRGÖSTEREN ÜST GEÇİT,37.0242,37.3121,Bus Stop
2775,CEBELER MAH.OKUL,37.0452,37.3451,Bus Stop
2776,CEBELER YOLU 1.,37.0662,37.3781,Bus Stop
2777,BEÅKUYU MAH.CAMÄ°,37.0872,37.4111,Bus Stop
2778,BÜYÜKKARAKUYU MAH.,37.1082,37.4441,Bus Stop
2779,BATTAL MAH.MEYDAN,37.1292,37.3271,Bus Stop
2780,AÅÅAGIARIL MAH.KAVÅAK,37.0002,37.3601,Bus Stop
2781,SEKİLİ MAH.ÇEŞME,37.0212,37.3931,Bus Stop
2782,BÄ°LEK MAH.MEYDAN,37.0422,37.4261,Bus Stop
2783,OSB.1.NOLU DURAK,37.0632,37.3091,Bus Stop
2784,OSB.2.NOLU DURAK,37.0842,37.3421,Bus Stop
2785,OSB.3.NOLU DURAK,37.1052,37.3751,Bus Stop
2786,OSB.4.NOLU DURAK,37.1262,37.4081,Bus Stop
2787,OSB.5.NOLU DURAK,36.9972,37.4411,Bus Stop
2788,OSB.6.NOLU DURAK,37.0182,37.3241,Bus Stop
2789,OSB.7.NOLU DURAK,37.0392,37.3571,Bus Stop
2790,OSB.8.NOLU DURAK,37.0602,37.3901,Bus Stop
2791,OSB.9.NOLU DURAK,37.0812,37.4231,Bus Stop
2792,OSB.10.NOLU DURAK,37.1022,37.3061,Bus Stop
2793,OSB.11.NOLU DURAK,37.1232,37.3391,Bus Stop
2794,OSB.12.NOLU DURAK,36.9942,37.3721,Bus Stop
2795,OSB.13.NOLU DURAK,37.0152,37.4051,Bus Stop
2796,OSB.14.NOLU DURAK,37.0362,37.4381,Bus Stop
2797,OSB.15.NOLU DURAK,37.0572,37.3211,Bus Stop
2798,OSB.16.NOLU DURAK,37.0782,37.3541,Bus Stop
2799,BEYKENT OSB 59.NOLU DURAK,37.0992,37.3871,Bus Stop
2800,OSB.17.NOLU DURAK,37.1202,37.4201,Bus Stop
2801,OSB.18.NOLU DURAK,36.9912,37.3031,Bus Stop
2802,OSB.19.NOLU DURAK,37.0122,37.3361,Bus Stop
2803,OSB.20.NOLU DURAK,37.0332,37.3691,Bus Stop
2804,OSB.21.NOLU DURAK,37.0542,37.4021,Bus Stop
2805,OSB.22.NOLU DURAK,37.0752,37.4351,Bus Stop
2806,OSB.23.NOLU DURAK,37.0962,37.3181,Bus Stop
2807,OSB.24.NOLU DURAK,37.1172,37.3511,Bus Stop
2808,OSB.25.NOLU DURAK,37.1382,37.3841,Bus Stop
2809,OSB.26.NOLU DURAK,37.0092,37.4171,Bus Stop
2810,OSB.27.NOLU DURAK,37.0302,37.4501,Bus Stop
2811,OSB.28.NOLU DURAK,37.0512,37.3331,Bus Stop
2812,OSB.29.NOLU DURAK,37.0722,37.3661,Bus Stop
2813,OSB.30.NOLU DURAK,37.0932,37.3991,Bus Stop
2814,OSB.31.NOLU DURAK,37.1142,37.4321,Bus Stop
2815,OSB.32.NOLU DURAK,37.1352,37.3151,Bus Stop
2816,OSB.33.NOLU DURAK,37.0062,37.3481,Bus Stop
2817,OSB.34.NOLU DURAK,37.0272,37.3811,Bus Stop
2818,OSB.35.NOLU DURAK,37.0482,37.4141,Bus Stop
2819,OSB.38.NOLU DURAK,37.0692,37.4471,Bus Stop
2820,OSB.39.NOLU DURAK,37.0902,37.3301,Bus Stop
2821,OSB.40.NOLU DURAK,37.1112,37.3631,Bus Stop
2822,OSB.41.NOLU DURAK,37.1322,37.3961,Bus Stop
2823,OSB.44.NOLU DURAK,37.0032,37.4291,Bus Stop
2824,OSB.45.NOLU DURAK,37.0242,37.3121,Bus Stop
2825,OSB.46.NOLU DURAK,37.0452,37.3451,Bus Stop
2826,OSB.47.NOLU DURAK,37.0662,37.3781,Bus Stop
2827,OSB.48.NOLU DURAK,37.0872,37.4111,Bus Stop
2828,BEYKENT OSB.49.NOLU DURAK,37.1082,37.4441,Bus Stop
2829,BEYKENT OSB.50.NOLU DURAK,37.1292,37.3271,Bus Stop
2830,BEYKENT OSB.51.NOLU DURAK,37.0002,37.3601,Bus Stop
2831,BEYKENT OSB.52.NOLU DURAK,37.0212,37.3931,Bus Stop
2832,BEYKENT OSB.53.NOLU DURAK,37.0422,37.4261,Bus Stop
2833,BEYKENT OSB.54.NOLU DURAK,37.0632,37.3091,Bus Stop
2834,BEYKENT OSB.55.NOLU DURAK,37.0842,37.3421,Bus Stop
2835,BEYKENT OSB.56.NOLU DURAK,37.1052,37.3751,Bus Stop
2836,BEYKENT OSB.57.NOLU DURAK,37.1262,37.4081,Bus Stop
2837,BEYLERBEYİ KÖPRÜLÜ KAVŞAK,36.9972,37.4411,Bus Stop
2839,ALPASLAN MAH.KAVÅAK,37.0392,37.3571,Bus Stop
2840,KALYON STATYUMU GÄ°RÄ°Å,37.0602,37.3901,Bus Stop
2841,KIPRIS MAH.MEYDAN PARKI,37.0812,37.4231,Bus Stop
2842,GAZÄ°LER MAH.BÄ°M,37.1022,37.3061,Bus Stop
2843,YUKARI Ä°MOLAR GÄ°RÄ°Å,37.1232,37.3391,Bus Stop
2844,GÜLLÜCE MAH.HZ.AİŞE CAMİİ,36.9942,37.3721,Bus Stop
2845,MÄ°LLET CAMÄ°Ä° 1.NOLU DURAK,37.0152,37.4051,Bus Stop
2846,MÄ°LLET CAMÄ°Ä° 2.NOLU DURAK,37.0362,37.4381,Bus Stop
2847,MÄ°LLET CAMÄ°Ä° 3.NOLU DURAK,37.0572,37.3211,Bus Stop
2848,MÄ°LLET CAMÄ°Ä° 4.NOLU DURAK,37.0782,37.3541,Bus Stop
2849,ALPARSLAN MAH.FRAT TAKSÄ°,37.0992,37.3871,Bus Stop
2850,ÇAMURLU MAH.MEZARLIK,37.1202,37.4201,Bus Stop
2852,ZEYTÄ°NLÄ° MAH.SOSYAL TESÄ°SLERÄ°,37.0122,37.3361,Bus Stop
2853,ZEYTİNLİ MAH.YAGDÖVER YOLU,37.0332,37.3691,Bus Stop
2854,ZEYTİNLİ MAH.YAGDÖVER YOLU.1,37.0542,37.4021,Bus Stop
2855,ŞAHİNBEY MÜLK MAH.MEZARLIK,37.0752,37.4351,Bus Stop
2856,CEBELER YOLU 2.,37.0962,37.3181,Bus Stop
2857,GÜZELBAHÇE SİTESİ,37.1172,37.3511,Bus Stop
2858,SÜLEYMAN OBASI YOL ÇATI,37.1382,37.3841,Bus Stop
2859,YIGIMLI MAH.ARKET,37.0092,37.4171,Bus Stop
2860,KONAKLI MAH.,37.0302,37.4501,Bus Stop
2861,HACIMALLI MAH.SOSYALTESÄ°SLERÄ°,37.0512,37.3331,Bus Stop
2862,DAYIDAGI MAH.OKUL,37.0722,37.3661,Bus Stop
2863,ÖGÜMSÖGÜT MAH.MEZARLIK,37.0932,37.3991,Bus Stop
2865,ULUYATIR MAH.DEREKENARI,37.1352,37.3151,Bus Stop
2866,DAMLACIK MAH.GÄ°RÄ°Å,37.0062,37.3481,Bus Stop
2867,KARAMAN MAH,37.0272,37.3811,Bus Stop
2868,IÅIKLI YOLU,37.0482,37.4141,Bus Stop
2869,IÅIKLI YOLU BAGEVLERÄ°,37.0692,37.4471,Bus Stop
2870,SOFDAGI VÄ°LLALAR,37.0902,37.3301,Bus Stop
2871,SOFALICI MAH. YAYLAEVLERÄ°,37.1112,37.3631,Bus Stop
2872,SARIKAYA MAH 3.,37.1322,37.3961,Bus Stop
2873,KAVÅAK MAH.GÄ°RÄ°Å,37.0032,37.4291,Bus Stop
2874,DOKUR MAH.MEYDAN,37.0242,37.3121,Bus Stop
